Date,SHK126,SHK127,SHK128,SHK129,SHK130,SHK131,SHK136,SHK137,SHK145
2019-10-04,22.001,15.66,23.719,10.696,16.771,12.461,25.049,21.063,15.046
2019-10-11,22.414,15.852,24.068,11.014,16.9,12.493,25.46,21.005,15.382
2019-10-18,22.776,15.973,24.473,11.051,16.957,12.72,25.933,21.292,15.574
2019-10-25,22.795,16.168,24.697,11.266,17.145,12.895,25.928,21.468,15.571
2019-11-01,23.214,16.431,24.984,11.546,17.413,13.086,26.404,22.007,15.811
2019-11-08,23.75,16.544,25.36,11.648,17.493,13.309,26.977,21.981,16.091
2019-11-15,22.739,16.66,25.032,11.762,17.704,13.352,26.152,22.372,15.361
2019-11-22,22.938,16.602,24.883,11.617,17.729,13.309,26.353,22.535,15.493
2019-11-29,22.773,16.757,24.859,11.783,17.973,13.268,26.155,22.869,15.339
2019-12-06,23.015,16.792,24.893,11.904,17.895,13.439,26.438,22.873,15.427
2019-12-13,23.865,16.94,25.654,12.053,17.924,13.535,27.471,22.857,16.127
2019-12-20,23.99,17.163,25.934,12.133,18.271,13.58,27.653,23.483,16.297
2019-12-27,24.266,17.284,26.079,12.27,18.414,13.595,28.028,23.493,16.436
2020-01-03,24.559,17.248,26.017,12.184,18.403,13.624,28.233,23.262,16.58
2020-01-10,24.754,17.411,26.394,12.239,18.689,13.583,28.405,23.416,16.666
2020-01-17,25.307,17.715,26.801,12.484,19.093,13.536,28.822,23.865,16.894
2020-01-24,24.209,17.539,26.39,12.443,18.854,13.572,27.925,23.396,16.256
2020-01-31,22.775,17.097,25.12,11.952,18.542,13.271,26.328,22.873,15.335
2020-02-07,23.739,17.634,25.824,12.467,19.133,13.552,27.348,23.381,15.937
2020-02-14,24.164,17.881,26.291,12.667,19.511,13.338,27.86,23.466,16.195
2020-02-21,23.889,17.614,25.895,12.645,19.191,13.013,27.366,23.521,15.903
2020-02-28,22.908,15.858,24.123,11.318,17.083,11.933,26.302,21.236,15.297
2020-03-06,23.231,15.767,24.259,11.248,16.905,11.658,26.692,22.107,15.321
2020-03-13,21.26,13.941,21.381,9.418,15.488,9.71,24.433,20.434,14.081
2020-03-20,19.804,12.372,19.302,8.965,13.33,9.348,22.948,18.416,13.369
2020-03-27,20.664,13.499,20.18,9.767,14.543,10.884,23.79,19.691,13.744
2020-04-03,20.537,13.065,20.045,9.533,14.021,9.977,23.59,20.201,13.567
2020-04-10,21.497,14.53,21.394,10.516,15.933,10.694,24.62,21.525,14.17
2020-04-17,21.814,14.988,21.923,10.731,16.564,10.928,25.232,22.756,14.193
2020-04-24,21.445,14.82,21.471,10.522,16.469,10.773,24.758,22.928,13.9
2020-05-01,22.227,15.456,22.354,10.944,17.25,11.312,25.573,22.842,14.355
2020-05-08,22.248,15.56,22.261,10.962,17.469,11.32,25.632,22.726,14.146
2020-05-15,22.125,15.255,22.173,10.55,17.169,11.24,25.578,22.947,13.913
2020-05-22,21.451,15.845,22.068,11.287,17.922,11.44,24.993,22.899,13.417
2020-05-29,21.866,16.322,22.745,11.751,18.352,12.123,25.424,23.527,13.443
2020-06-05,23.559,17.179,24.483,12.468,19.163,12.419,27.206,23.295,14.572
2020-06-12,23.284,16.497,23.972,11.858,18.452,12.277,27.075,22.338,14.314
2020-06-19,23.971,16.866,24.375,12.346,18.939,12.423,27.697,23.263,14.521
2020-06-26,24.091,16.555,24.5,12.208,18.418,12.308,27.968,22.821,14.483
2020-07-03,25.226,17.121,25.428,12.474,19.247,12.118,29.118,23.373,15.014
2020-07-10,26.083,17.504,25.754,12.787,19.857,11.979,30.292,23.288,15.256
2020-07-17,25.146,17.582,25.815,12.95,19.744,12.285,29.566,24.128,14.944
2020-07-24,24.936,17.559,25.896,12.942,19.629,12.307,29.575,23.5,14.682
2020-07-31,25.213,17.777,26.431,12.773,20.152,11.735,30.203,23.512,14.621
2020-08-07,25.572,18.17,26.958,13.044,20.599,12.139,30.485,23.727,14.573
2020-08-14,25.713,18.293,27.159,13.129,20.658,12.61,30.377,23.791,14.944
2020-08-21,25.84,18.395,26.86,13.18,20.972,12.524,30.489,23.76,14.925
2020-08-28,26.458,18.992,27.44,13.42,21.902,12.658,31.251,23.879,15.119
2020-09-04,25.92,18.5,26.862,13.043,21.222,12.68,30.716,23.421,14.769
2020-09-11,25.448,18.221,26.713,13.349,20.483,12.836,30.228,23.406,14.617
2020-09-18,25.889,18.261,27.208,13.563,20.209,13.124,30.641,23.989,14.602
2020-09-25,24.659,17.956,26.09,13.082,20.284,12.836,29.292,23.323,13.918
2020-10-02,25.105,18.323,26.47,13.439,20.716,12.836,29.905,23.624,14.044
2020-10-09,25.962,18.969,27.579,13.861,21.477,13.189,30.992,24.29,14.444
2020-10-16,26.132,18.916,27.508,13.781,21.473,13.019,31.053,23.964,14.569
2020-10-23,26.453,18.846,27.753,13.548,21.351,13.089,31.361,23.692,14.856
2020-10-30,26.145,17.807,26.918,12.663,20.056,12.641,30.88,22.549,14.389
2020-11-06,28.118,19.285,28.648,13.792,21.823,13.284,32.723,24.348,15.328
2020-11-13,28.255,19.429,29.187,13.932,21.943,13.478,32.796,24.585,15.575
2020-11-20,28.589,19.418,29.831,14.034,21.718,13.633,33.37,24.004,15.734
2020-11-27,28.814,19.857,30.256,14.081,22.371,14.054,33.504,24.048,16.02
2020-12-04,28.656,20.066,30.788,14.132,22.644,13.885,33.517,24.407,15.963
2020-12-11,28.244,19.925,30.914,14.181,22.33,13.958,33.253,24.367,15.794
2020-12-18,28.504,20.348,31.219,14.697,22.849,14.109,33.615,24.998,15.732
2020-12-25,28.405,20.318,31.178,14.688,22.866,13.947,33.259,24.687,15.729
2021-01-01,29.36,20.599,32.005,14.906,23.091,14.218,34.304,25.117,16.2
2021-01-08,30.489,21.124,33.858,15.351,23.425,14.526,35.926,25.856,16.564
2021-01-15,31.068,20.773,33.845,15.001,22.905,14.559,36.464,26.104,17.011
2021-01-22,32.552,21.271,34.665,15.258,23.624,14.602,38.089,26.42,17.507
2021-01-29,31.03,20.484,32.83,14.855,22.747,14.168,36.447,25.877,16.821
2021-02-05,32.566,21.535,34.537,15.377,24.103,14.889,38.148,26.04,17.418
2021-02-12,34.006,21.892,35.438,15.674,24.403,15.296,39.467,26.182,17.905
2021-02-19,33.882,21.862,35.611,15.853,24.236,15.165,39.578,25.589,18.192
2021-02-26,30.974,21.067,33.869,15.214,23.454,14.664,36.763,24.991,17.258
2021-03-05,30.645,20.963,33.778,14.695,23.515,14.83,36.399,24.878,17.265
2021-03-12,30.538,21.486,33.93,15.434,24.102,15.267,36.198,25.114,17.121
2021-03-19,30.642,21.43,33.665,15.396,23.952,15.77,36.027,25.242,17.221
2021-03-26,29.726,21.47,33.247,15.693,24.033,15.587,35.038,25.499,16.854
2021-04-02,30.45,21.789,33.774,16.021,24.483,15.43,35.965,25.357,17.204
2021-04-09,30.149,22.385,33.916,16.527,25.435,15.531,35.736,25.587,17.106
2021-04-16,30.355,22.61,34.17,16.857,25.638,15.597,35.813,26.113,17.243
2021-04-23,30.725,22.544,34.117,16.913,25.567,15.244,36.304,26.277,17.309
2021-04-30,30.405,22.586,34.303,16.694,25.746,15.034,36.309,25.86,17.044
2021-05-07,29.894,22.695,34.273,16.971,25.616,15.401,35.61,26.287,17.052
2021-05-14,29.037,22.231,33.273,16.552,25.165,15.013,34.054,26.153,16.684
2021-05-21,29.926,22.396,33.905,16.852,25.156,15.375,35.056,26.475,16.939
2021-05-28,30.588,22.765,34.672,17.113,25.592,15.634,35.909,26.403,17.393
2021-06-04,30.607,22.876,34.879,17.215,25.682,15.708,36.043,26.075,17.284
2021-06-11,30.526,23.02,34.89,17.392,25.988,15.555,35.903,26.681,17.258
2021-06-18,30.372,22.742,34.361,17.088,25.902,15.458,35.554,26.464,17.231
2021-06-25,31.106,23.266,34.79,17.562,26.573,15.566,36.261,27.03,17.499
2021-07-02,30.306,23.421,34.301,17.521,27.092,15.54,35.506,27.396,16.978
2021-07-09,29.377,23.463,33.705,17.801,27.252,15.258,34.564,27.449,16.507
2021-07-16,30.169,23.325,34.278,17.807,26.894,15.473,35.468,27.317,16.889
2021-07-23,29.195,23.785,33.777,18.221,27.884,15.209,34.458,27.758,16.448
2021-07-30,27.606,23.588,33.208,18.413,27.445,15.296,32.774,27.81,15.649
2021-08-06,27.809,23.89,33.663,18.72,27.815,15.529,33.035,27.977,15.751
2021-08-13,28.04,23.994,33.369,18.907,27.889,15.853,32.89,28.268,15.865
2021-08-20,26.238,23.535,31.872,18.673,27.615,15.329,30.786,28.76,14.974
2021-08-27,27.189,24.155,32.845,18.989,28.385,15.657,32.217,28.574,15.304
2021-09-03,27.704,24.468,33.745,19.166,28.569,16.454,33.099,28.998,15.641
2021-09-10,28.038,24.319,33.519,19.155,28.232,17.038,33.457,28.076,15.812
2021-09-17,26.526,24.109,32.785,18.952,28.084,17.048,32.074,27.993,15.073
2021-09-24,25.759,24.08,32.459,18.764,28.222,16.916,31.486,28.033,14.651
2021-10-01,26.188,23.089,32.204,17.519,26.966,16.43,31.479,27.243,14.859
2021-10-08,26.325,23.164,32.144,17.308,27.324,15.876,31.736,27.412,15.008
2021-10-15,26.922,23.751,32.703,18.043,27.974,16.193,32.216,27.532,15.298
2021-10-22,27.809,23.974,33.01,18.461,28.156,16.02,33.006,28.269,15.751
2021-10-29,27.015,24.079,32.793,18.653,28.401,15.887,32.337,28.445,15.34
2021-11-05,26.351,24.481,32.672,19.174,28.955,16.275,31.981,28.515,15.082
2021-11-12,26.964,24.527,33.039,19.302,28.903,16.234,32.728,28.595,15.324
2021-11-19,26.844,24.595,33.01,19.41,29.077,16.243,32.798,28.403,15.134
2021-11-26,26.006,23.823,32.05,18.27,28.299,15.86,31.663,28.239,14.606
2021-12-03,25.613,23.361,32.087,17.911,27.538,15.659,31.324,27.907,14.402
2021-12-10,25.768,24.103,32.479,18.564,28.583,15.707,31.598,28.589,14.517
2021-12-17,24.68,23.57,31.918,18.245,27.788,15.626,30.503,29.214,14.052
2021-12-24,24.636,24.033,32.205,18.675,28.458,15.583,30.501,29.615,14.071
2021-12-31,24.723,24.097,32.343,18.974,28.411,15.588,30.721,29.855,14.153
2022-01-07,24.521,23.32,32.258,18.081,27.303,15.634,30.091,28.296,14.223
2022-01-14,25.3,23.126,32.802,17.199,27.189,15.623,30.715,27.983,14.722
2022-01-21,25.773,21.972,32.302,16.81,25.203,15.183,31.051,27.194,15.067
2022-01-28,24.022,21.646,30.927,15.872,25.454,14.707,29.364,27.137,14.243
2022-02-04,24.954,22.069,31.664,16.166,25.838,15.202,30.111,27.511,14.843
2022-02-11,25.221,21.809,31.88,15.968,25.344,15.404,30.433,27.207,15.031
2022-02-18,24.842,21.369,31.75,15.556,24.716,15.109,30.032,26.599,14.706
2022-02-25,23.296,21.376,30.463,15.419,25.183,14.699,28.428,27.169,13.778
2022-03-04,22.268,20.607,30.027,14.281,24.329,14.444,27.475,27.181,13.27
2022-03-11,20.773,20.113,29.262,14.55,23.532,13.932,25.729,26.726,12.527
2022-03-18,21.417,21.564,29.988,15.934,25.548,14.546,26.272,28.428,12.991
2022-03-25,21.171,21.653,30.094,15.504,25.889,14.754,26.025,28.345,12.935
2022-04-01,21.875,21.805,30.434,15.768,26.009,14.601,26.578,28.809,13.341
2022-04-08,21.652,21.227,29.959,15.351,25.205,14.2,26.04,29.795,13.243
2022-04-15,21.273,20.771,29.761,14.972,24.551,14.07,25.751,28.969,13.014
2022-04-22,20.176,20.022,28.903,14.891,23.408,13.928,24.336,27.77,12.487
2022-04-29,20.733,19.436,28.803,14.529,22.559,13.852,24.729,27.232,12.75
2022-05-06,19.568,19.012,27.824,13.587,22.275,13.949,23.479,26.769,12.113
2022-05-13,19.461,18.587,27.269,13.431,21.688,13.684,23.262,26.359,12.028
2022-05-20,20.305,18.317,28.141,13.365,20.947,13.894,24.208,26.837,12.535
2022-05-27,20.261,19.153,28.231,13.86,22.282,14.03,24.037,27.692,12.568
2022-06-03,20.83,19.425,28.763,13.986,22.7,14.084,24.778,27.142,12.815
2022-06-10,21.597,18.202,28.403,13.037,20.786,13.885,25.565,26.016,13.274
2022-06-17,20.9,17.234,27.089,12.077,19.72,13.033,24.583,24.961,12.878
2022-06-24,21.652,18.192,27.398,12.604,21.289,13.294,25.269,26.993,13.221
2022-07-01,21.861,17.556,27.263,12.257,20.21,13.255,25.19,26.82,13.363
2022-07-08,21.752,18.088,27.302,12.504,21.26,13.389,24.906,27.408,13.324
2022-07-15,20.325,17.77,26.694,12.433,20.895,13.233,23.704,27.255,12.502
2022-07-22,20.532,18.444,27.387,13.368,21.667,13.784,24.054,27.262,12.652
2022-07-29,19.983,19.078,27.598,13.842,22.675,13.823,23.517,27.665,12.398
2022-08-05,20.045,19.237,27.742,13.604,23.159,13.78,23.598,27.445,12.406
2022-08-12,19.959,19.727,27.998,13.874,23.888,14.006,23.555,27.93,12.415
2022-08-19,19.557,19.271,27.73,13.45,23.218,13.883,23.317,27.751,12.175
2022-08-26,19.864,18.662,27.654,12.888,22.162,13.804,23.502,26.853,12.397
2022-09-02,19.177,18.03,26.853,12.471,21.32,13.302,22.55,26.237,12.003
2022-09-09,19.154,18.562,26.959,12.719,22.216,13.465,22.491,27.307,11.977
2022-09-16,18.436,17.694,26.411,11.882,20.981,13.28,21.699,26.51,11.619
2022-09-23,17.513,16.782,25.398,11.042,19.895,13.079,20.532,25.435,11.132
2022-09-30,16.846,16.4,24.585,11.219,19.31,12.6,19.839,25.348,10.723
2022-10-07,17.274,16.663,25.212,11.341,19.543,13.052,20.334,25.726,11.009
2022-10-14,16.27,16.196,24.556,11.221,18.837,12.816,19.211,25.706,10.331
2022-10-21,15.873,16.742,24.298,11.455,19.866,12.606,18.532,26.121,10.12
2022-10-28,14.473,17.062,24.121,12.109,20.178,12.827,17.349,27.437,9.321
2022-11-04,15.904,16.587,24.95,12.044,19.044,12.886,18.838,26.998,10.085
2022-11-11,16.92,17.946,26.396,13.914,20.589,13.903,20.184,27.555,10.786
2022-11-18,17.523,17.701,26.602,13.509,20.225,13.618,21.002,27.65,11.18
2022-11-25,17.018,17.903,26.694,13.683,20.441,14.07,20.586,28.146,10.934
2022-12-02,18.217,18.139,27.302,13.803,20.761,13.768,21.817,28.71,11.588
2022-12-09,19.395,17.74,27.389,13.6,20.005,13.841,22.735,28.342,12.342
2022-12-16,18.977,17.408,26.957,13.199,19.591,13.738,22.262,27.891,12.104
2022-12-23,18.992,17.274,26.656,13.034,19.384,13.802,22.058,28.063,12.15
2022-12-30,19.188,17.279,26.79,13.07,19.337,13.826,22.19,28.046,12.283
2023-01-06,20.422,17.507,27.385,13.646,19.483,13.724,23.356,27.992,13.018
2023-01-13,21.248,18.315,28.415,14.373,20.462,14.261,24.416,28.152,13.47
2023-01-20,21.601,18.413,28.799,14.417,20.592,14.288,24.816,27.932,13.659
2023-01-27,22.23,18.859,29.115,14.612,21.234,14.722,25.304,27.78,14.023
2023-02-03,21.199,19.193,29.036,15.42,21.812,14.555,24.959,27.77,13.402
2023-02-10,20.659,18.795,28.593,14.676,21.379,14.7,24.387,27.693,13.107
2023-02-17,20.155,18.697,27.937,14.948,21.298,14.501,23.742,27.573,12.848
2023-02-24,19.392,18.207,27.315,14.495,20.759,14.292,23.09,26.827,12.457
2023-03-03,20.017,18.624,27.548,14.783,21.294,14.621,23.606,26.989,12.778
2023-03-10,18.717,17.971,26.683,14.496,20.314,14.899,22.357,26.07,11.997
2023-03-17,18.884,18.325,26.729,14.366,21.064,14.457,22.62,26.361,12.139
2023-03-24,19.35,18.593,27.191,14.633,21.387,14.421,23.323,26.879,12.35
2023-03-31,19.778,19.228,27.823,15.476,22.109,14.789,23.605,27.386,12.639
2023-04-07,19.646,19.046,27.661,15.064,21.951,14.458,23.375,28.134,12.613
2023-04-14,19.739,19.276,28.094,15.536,22.098,14.753,23.352,28.47,12.709
2023-04-21,19.27,19.195,27.53,15.514,22.098,14.777,22.635,28.513,12.427
2023-04-28,18.979,19.275,27.402,15.472,22.297,14.851,22.332,28.372,12.342
2023-05-05,19.071,19.274,27.468,15.503,22.218,15.097,22.391,28.436,12.438
2023-05-12,18.568,19.222,27.155,15.499,22.235,15.269,21.812,28.259,12.186
2023-05-19,18.429,19.521,27.467,15.601,22.811,15.548,21.934,28.146,12.092
2023-05-26,17.815,19.364,27.074,15.18,22.811,15.288,21.429,27.478,11.706
2023-06-02,18.122,19.953,27.603,15.603,23.656,15.645,21.872,27.882,11.84
2023-06-09,18.502,19.98,27.829,15.476,23.663,15.892,22.099,27.84,12.127
2023-06-16,19.27,20.468,28.732,15.894,24.222,16.22,23.174,28.148,12.544
2023-06-23,18.193,20.102,27.77,15.264,24.017,15.842,22.107,28.062,11.858
2023-06-30,18.261,20.442,27.874,15.765,24.478,15.959,21.947,28.14,11.873
2023-07-07,17.982,20.119,27.459,15.149,24.147,15.857,21.576,27.263,11.634
2023-07-14,18.993,20.921,28.689,16.174,24.894,15.965,22.845,27.864,12.267
2023-07-21,18.585,20.772,28.302,15.874,24.973,15.857,22.279,28.656,12.074
2023-07-28,19.382,21.011,28.681,15.87,25.284,16.083,23.047,28.345,12.576
2023-08-04,19.062,20.6,28.109,15.472,24.822,15.944,22.563,27.873,12.339
2023-08-11,18.487,20.427,27.71,15.398,24.658,15.985,21.875,28.722,12.079
2023-08-18,17.476,19.894,26.929,14.704,24.117,15.591,20.97,28.292,11.383
2023-08-25,17.426,20.055,27.108,14.614,24.357,15.737,20.993,28.434,11.399
2023-09-01,17.863,20.635,27.612,14.97,25.039,16.216,21.439,28.478,11.654
2023-09-08,17.647,20.379,27.289,14.687,24.695,16.544,21.162,28.354,11.565
2023-09-15,17.608,20.372,27.586,14.51,24.729,16.758,21.204,28.281,11.569
2023-09-22,17.479,19.724,26.906,14.039,23.876,16.327,20.801,27.758,11.505
2023-09-29,17.266,19.603,26.883,14.055,23.732,16.062,20.554,27.492,11.342
2023-10-06,16.946,19.577,26.58,14.007,23.851,15.706,20.415,27.664,11.156
2023-10-13,17.207,19.639,26.709,14.012,23.94,15.976,20.632,27.927,11.385
2023-10-20,16.437,19.089,26.042,13.347,23.323,15.564,19.746,27.281,10.918
2023-10-27,16.715,18.728,25.809,13.175,22.71,15.554,19.824,26.451,11.047
2023-11-03,16.926,19.794,26.381,13.973,24.198,16.063,20.203,27.333,11.345
2023-11-10,16.634,19.928,26.395,14.027,24.541,16.062,20.071,27.035,11.023
2023-11-17,16.862,20.537,26.941,14.865,25.136,16.678,20.544,27.471,11.195
2023-11-24,16.954,20.733,27.001,15.092,25.412,16.722,20.673,27.967,11.164
2023-12-01,16.407,20.984,27.154,15.204,25.813,16.89,20.293,28.126,10.698
2023-12-08,15.812,20.997,26.878,15.421,25.884,16.633,19.639,28.059,10.183
2023-12-15,16.205,21.568,27.568,16.008,26.532,16.961,20.039,28.473,10.57
2023-12-22,15.663,21.692,27.533,16.113,26.76,16.922,19.515,28.839,10.196
2023-12-29,16.315,21.86,28.277,16.163,26.818,17.258,20.394,29.155,10.645
2024-01-05,15.849,21.467,27.726,15.685,26.372,17.117,19.569,29.593,10.257
2024-01-12,15.62,21.714,27.562,15.772,26.853,17.777,19.405,30.059,10.052
2024-01-19,14.735,21.69,27.091,15.461,27.121,17.679,18.707,29.653,9.417
2024-01-26,15.242,21.997,27.302,16.075,27.437,17.619,19.155,29.597,9.675
2024-02-02,14.854,22.143,27.499,16.053,27.735,17.89,18.763,30.101,9.263
2024-02-09,15.111,22.446,27.733,16.374,28.193,17.986,19.146,30.543,9.431
2024-02-16,15.628,22.468,28.208,16.626,27.994,18.24,19.693,30.958,9.832
2024-02-23,16.003,22.812,28.666,16.855,28.423,18.51,19.989,31.354,10.023
2024-03-01,15.879,22.978,28.663,16.897,28.668,18.895,19.955,31.254,9.884
2024-03-08,15.666,23.144,29.25,17.295,28.637,19.245,20.067,31.372,9.648
2024-03-15,16.071,23.021,29.086,17.143,28.564,18.744,20.304,31.032,9.856
2024-03-22,15.862,23.42,29.51,17.196,29.185,19.54,20.213,31.081,9.681
2024-03-29,15.867,23.507,29.631,17.172,29.314,19.359,20.162,31.45,9.695
2024-04-05,15.98,23.353,29.819,17.033,29.115,19.064,20.319,30.648,9.702
2024-04-12,16.016,23.067,29.873,16.735,28.723,19.285,20.255,29.967,9.601
2024-04-19,15.549,22.437,28.899,16.447,27.93,18.263,19.42,29.644,9.268
2024-04-26,16.813,23.009,29.778,16.674,28.757,18.457,20.758,30.075,10.179
2024-05-03,17.492,23.217,30.222,16.567,28.968,19.005,21.392,30.137,10.765
2024-05-10,17.939,23.616,30.448,17.203,29.499,18.716,21.743,30.724,11.08
2024-05-17,18.507,24.03,31.094,17.313,30.016,19.198,22.508,31.19,11.524
2024-05-24,17.616,23.979,30.878,17.349,30.026,19.148,21.811,30.976,10.798
2024-05-31,17.131,23.777,30.282,17.172,29.759,19.445,21.283,30.902,10.395
2024-06-07,17.422,23.992,31.08,17.468,30.008,19.35,21.719,31.54,10.576
2024-06-14,17.182,23.975,31.249,16.975,30.23,19.353,21.81,31.475,10.33
2024-06-21,17.111,24.089,31.477,16.941,30.47,19.04,21.938,31.555,10.273
2024-06-28,16.848,24.155,31.547,16.934,30.53,19.664,21.595,31.517,10.08
2024-07-05,17.016,24.533,31.939,17.249,31.053,20.225,21.817,31.29,10.025
2024-07-12,17.507,24.865,32.348,17.541,31.319,20.565,22.367,32.181,10.458
2024-07-19,16.712,24.395,31.603,16.806,30.789,20.561,21.241,31.768,9.946
2024-07-26,16.268,24.2,31.093,16.735,30.754,19.486,20.482,32.006,9.667
2024-08-02,16.151,23.606,30.85,16.2,29.854,18.889,20.138,32.138,9.562
2024-08-09,16.327,23.587,30.648,16.269,29.85,18.649,20.315,32.071,9.765
2024-08-16,16.656,24.512,31.484,16.804,30.943,20.089,20.902,32.662,9.818
2024-08-23,16.801,24.891,31.747,17.215,31.387,20.362,20.975,33.365,9.899
2024-08-30,16.935,24.983,32.023,17.301,31.51,20.727,21.17,33.741,10.256
2024-09-06,16.572,24.311,31.293,16.574,30.707,20.126,20.506,32.888,10.099
2024-09-13,16.543,24.728,31.628,16.895,31.26,20.106,20.609,33.207,10.046
2024-09-20,17.293,25.039,32.368,16.865,31.73,20.313,21.268,32.768,10.583
2024-09-27,19.599,25.508,33.817,17.574,31.867,21.462,23.944,32.192,12.25
2024-10-04,21.491,25.316,33.857,16.943,31.855,20.578,25.642,31.624,13.766
2024-10-11,20.087,25.283,33.55,16.901,31.854,20.781,24.53,31.893,12.676
2024-10-18,19.653,25.46,33.409,16.795,32.295,20.424,24.357,32.108,12.282
2024-10-25,19.385,25.151,32.783,16.564,31.969,19.698,24.123,31.212,12.246
2024-11-01,19.25,24.941,32.345,16.302,31.775,19.703,23.681,30.945,12.093
2024-11-08,19.456,25.733,32.842,16.088,33.124,20.734,24.221,31.433,12.421
2024-11-15,18.263,25.12,31.591,15.697,32.578,20.275,22.842,29.626,11.522
2024-11-22,18.069,25.366,31.903,15.742,33.071,20.146,22.612,30.04,11.397
2024-11-29,18.199,25.678,31.801,15.996,33.456,20.673,22.539,30.786,11.463
2024-12-06,18.63,26.094,32.352,16.519,33.804,21.152,23.232,30.484,11.752
2024-12-13,18.688,25.892,32.301,16.263,33.529,20.974,23.298,29.591,11.799
2024-12-20,18.395,25.238,31.308,15.649,32.801,20.45,22.927,28.626,11.608
2024-12-27,18.659,25.418,31.789,15.794,32.928,21.078,23.302,28.984,11.798
2025-01-03,18.349,25.268,31.632,15.602,32.787,20.927,22.701,28.971,11.613
2025-01-10,17.69,24.917,31.338,15.842,32.271,20.345,22.179,29.108,11.201
2025-01-17,18.144,25.542,31.4,16.223,33.323,20.215,22.607,29.055,11.379
2025-01-24,18.559,26.101,31.902,16.81,33.89,20.773,23.298,30.016,11.659
2025-01-31,18.712,26.045,31.751,16.656,33.95,20.84,23.342,30.36,11.839
2025-02-07,19.44,25.962,32.323,16.828,33.402,21.173,23.986,30.299,12.447
2025-02-14,20.742,26.36,32.479,17.378,33.701,21.255,24.92,30.031,13.259
2025-02-21,20.76,26.384,32.57,17.39,33.689,21.535,25.074,30.048,13.259
